Year,State Name,Indicator,total_deaths,rank_within_drug,top10_flag,national_all_drug_total,national_prev_year,national_yoy_change,national_yoy_pct,national_drug_total,ma_3yr,ma_5yr
2024,Maine,Percent with drugs specified,99.37238494,10,1,3082466.0,3101016.0,-18550.0,-0.6,96.09923815,3157683.6666666665,3267089.8
2015,Maryland,Percent with drugs specified,98.40909091,8,1,2718198.0,,,,83.07774167,2718198.0,2718198.0
2016,Maryland,Percent with drugs specified,98.79459981,10,1,2749864.0,2718198.0,31666.0,1.16,85.43745503,2734031.0,2734031.0
2017,Maryland,Percent with drugs specified,98.55516637,10,1,2820034.0,2749864.0,70170.0,2.55,87.60237061,2762698.6666666665,2762698.6666666665
2018,Maryland,Percent with drugs specified,98.87170915,9,1,2846305.0,2820034.0,26271.0,0.93,91.94104643,2805401.0,2783600.25
2019,Maryland,Percent with drugs specified,98.47457627,16,0,2861523.0,2846305.0,15218.0,0.53,93.72135527,2842620.6666666665,2799184.8
2020,Maryland,Percent with drugs specified,98.08040565,21,0,3390278.0,2861523.0,528755.0,18.48,94.36298363,3032702.0,2933600.8
2021,Maryland,Percent with drugs specified,98.53157122,17,0,3472120.0,3390278.0,81842.0,2.41,95.1865245,3241307.0,3078052.0
2022,Maryland,Percent with drugs specified,97.30479588,30,0,3289569.0,3472120.0,-182551.0,-5.26,95.83321909,3383989.0,3171959.0
2023,Maryland,Percent with drugs specified,97.31247493,34,0,3101016.0,3289569.0,-188553.0,-5.73,96.02829315,3287568.3333333335,3222901.2
2024,Maryland,Percent with drugs specified,96.56946827,38,0,3082466.0,3101016.0,-18550.0,-0.6,96.09923815,3157683.6666666665,3267089.8
2015,Massachusetts,Percent with drugs specified,98.66511898,6,1,2718198.0,,,,83.07774167,2718198.0,2718198.0
2016,Massachusetts,Percent with drugs specified,98.90809827,9,1,2749864.0,2718198.0,31666.0,1.16,85.43745503,2734031.0,2734031.0
2017,Massachusetts,Percent with drugs specified,99.11131899,4,1,2820034.0,2749864.0,70170.0,2.55,87.60237061,2762698.6666666665,2762698.6666666665
2018,Massachusetts,Percent with drugs specified,98.57015192,13,0,2846305.0,2820034.0,26271.0,0.93,91.94104643,2805401.0,2783600.25
2019,Massachusetts,Percent with drugs specified,98.96162528,13,0,2861523.0,2846305.0,15218.0,0.53,93.72135527,2842620.6666666665,2799184.8
2020,Massachusetts,Percent with drugs specified,99.21602787,10,1,3390278.0,2861523.0,528755.0,18.48,94.36298363,3032702.0,2933600.8
2021,Massachusetts,Percent with drugs specified,99.21722114,10,1,3472120.0,3390278.0,81842.0,2.41,95.1865245,3241307.0,3078052.0
2022,Massachusetts,Percent with drugs specified,99.73554968,6,1,3289569.0,3472120.0,-182551.0,-5.26,95.83321909,3383989.0,3171959.0
2023,Massachusetts,Percent with drugs specified,99.45378151,7,1,3101016.0,3289569.0,-188553.0,-5.73,96.02829315,3287568.3333333335,3222901.2
2024,Massachusetts,Percent with drugs specified,99.74968711,6,1,3082466.0,3101016.0,-18550.0,-0.6,96.09923815,3157683.6666666665,3267089.8
2015,Michigan,Percent with drugs specified,77.80030411,39,0,2718198.0,,,,83.07774167,2718198.0,2718198.0
2016,Michigan,Percent with drugs specified,86.59265585,32,0,2749864.0,2718198.0,31666.0,1.16,85.43745503,2734031.0,2734031.0
2017,Michigan,Percent with drugs specified,88.25515947,35,0,2820034.0,2749864.0,70170.0,2.55,87.60237061,2762698.6666666665,2762698.6666666665
2018,Michigan,Percent with drugs specified,90.95145631,36,0,2846305.0,2820034.0,26271.0,0.93,91.94104643,2805401.0,2783600.25
2019,Michigan,Percent with drugs specified,89.48261238,45,0,2861523.0,2846305.0,15218.0,0.53,93.72135527,2842620.6666666665,2799184.8
2020,Michigan,Percent with drugs specified,91.96363636,44,0,3390278.0,2861523.0,528755.0,18.48,94.36298363,3032702.0,2933600.8
2021,Michigan,Percent with drugs specified,96.57179819,34,0,3472120.0,3390278.0,81842.0,2.41,95.1865245,3241307.0,3078052.0
2022,Michigan,Percent with drugs specified,97.03603907,31,0,3289569.0,3472120.0,-182551.0,-5.26,95.83321909,3383989.0,3171959.0
2023,Michigan,Percent with drugs specified,97.57365685,31,0,3101016.0,3289569.0,-188553.0,-5.73,96.02829315,3287568.3333333335,3222901.2
2024,Michigan,Percent with drugs specified,96.65809769,37,0,3082466.0,3101016.0,-18550.0,-0.6,96.09923815,3157683.6666666665,3267089.8
2015,Minnesota,Percent with drugs specified,85.81081081,29,0,2718198.0,,,,83.07774167,2718198.0,2718198.0
2016,Minnesota,Percent with drugs specified,85.69277108,34,0,2749864.0,2718198.0,31666.0,1.16,85.43745503,2734031.0,2734031.0
2017,Minnesota,Percent with drugs specified,87.5,36,0,2820034.0,2749864.0,70170.0,2.55,87.60237061,2762698.6666666665,2762698.6666666665
2018,Minnesota,Percent with drugs specified,84.97652582,44,0,2846305.0,2820034.0,26271.0,0.93,91.94104643,2805401.0,2783600.25
2019,Minnesota,Percent with drugs specified,85.27918782,49,0,2861523.0,2846305.0,15218.0,0.53,93.72135527,2842620.6666666665,2799184.8
2020,Minnesota,Percent with drugs specified,89.20187793,47,0,3390278.0,2861523.0,528755.0,18.48,94.36298363,3032702.0,2933600.8
2021,Minnesota,Percent with drugs specified,91.74107143,47,0,3472120.0,3390278.0,81842.0,2.41,95.1865245,3241307.0,3078052.0
2022,Minnesota,Percent with drugs specified,97.4137931,28,0,3289569.0,3472120.0,-182551.0,-5.26,95.83321909,3383989.0,3171959.0
2023,Minnesota,Percent with drugs specified,97.76286353,28,0,3101016.0,3289569.0,-188553.0,-5.73,96.02829315,3287568.3333333335,3222901.2
2024,Minnesota,Percent with drugs specified,98.49094567,19,0,3082466.0,3101016.0,-18550.0,-0.6,96.09923815,3157683.6666666665,3267089.8
2015,Mississippi,Percent with drugs specified,60.66066066,49,0,2718198.0,,,,83.07774167,2718198.0,2718198.0
2016,Mississippi,Percent with drugs specified,76.20481928,43,0,2749864.0,2718198.0,31666.0,1.16,85.43745503,2734031.0,2734031.0
2017,Mississippi,Percent with drugs specified,81.1550152,43,0,2820034.0,2749864.0,70170.0,2.55,87.60237061,2762698.6666666665,2762698.6666666665
2018,Mississippi,Percent with drugs specified,86.55172414,43,0,2846305.0,2820034.0,26271.0,0.93,91.94104643,2805401.0,2783600.25
2019,Mississippi,Percent with drugs specified,95.89041096,32,0,2861523.0,2846305.0,15218.0,0.53,93.72135527,2842620.6666666665,2799184.8
2020,Mississippi,Percent with drugs specified,96.9924812,28,0,3390278.0,2861523.0,528755.0,18.48,94.36298363,3032702.0,2933600.8
2021,Mississippi,Percent with drugs specified,97.1849866,30,0,3472120.0,3390278.0,81842.0,2.41,95.1865245,3241307.0,3078052.0
2022,Mississippi,Percent with drugs specified,96.43874644,36,0,3289569.0,3472120.0,-182551.0,-5.26,95.83321909,3383989.0,3171959.0
2023,Mississippi,Percent with drugs specified,96.84044234,36,0,3101016.0,3289569.0,-188553.0,-5.73,96.02829315,3287568.3333333335,3222901.2
2024,Mississippi,Percent with drugs specified,98.16700611,24,0,3082466.0,3101016.0,-18550.0,-0.6,96.09923815,3157683.6666666665,3267089.8
2015,Missouri,Percent with drugs specified,84.4526219,31,0,2718198.0,,,,83.07774167,2718198.0,2718198.0
2016,Missouri,Percent with drugs specified,86.002886,33,0,2749864.0,2718198.0,31666.0,1.16,85.43745503,2734031.0,2734031.0
2017,Missouri,Percent with drugs specified,89.91416309,31,0,2820034.0,2749864.0,70170.0,2.55,87.60237061,2762698.6666666665,2762698.6666666665
2018,Missouri,Percent with drugs specified,90.39755352,38,0,2846305.0,2820034.0,26271.0,0.93,91.94104643,2805401.0,2783600.25
2019,Missouri,Percent with drugs specified,92.82595134,39,0,2861523.0,2846305.0,15218.0,0.53,93.72135527,2842620.6666666665,2799184.8
2020,Missouri,Percent with drugs specified,93.15926893,41,0,3390278.0,2861523.0,528755.0,18.48,94.36298363,3032702.0,2933600.8
2021,Missouri,Percent with drugs specified,92.84738041,45,0,3472120.0,3390278.0,81842.0,2.41,95.1865245,3241307.0,3078052.0
2022,Missouri,Percent with drugs specified,93.76130199,45,0,3289569.0,3472120.0,-182551.0,-5.26,95.83321909,3383989.0,3171959.0
2023,Missouri,Percent with drugs specified,94.48857994,47,0,3101016.0,3289569.0,-188553.0,-5.73,96.02829315,3287568.3333333335,3222901.2
2024,Missouri,Percent with drugs specified,92.71255061,47,0,3082466.0,3101016.0,-18550.0,-0.6,96.09923815,3157683.6666666665,3267089.8
2015,Montana,Percent with drugs specified,62.59541985,48,0,2718198.0,,,,83.07774167,2718198.0,2718198.0
2016,Montana,Percent with drugs specified,58.77192982,50,0,2749864.0,2718198.0,31666.0,1.16,85.43745503,2734031.0,2734031.0
2017,Montana,Percent with drugs specified,65.25423729,51,0,2820034.0,2749864.0,70170.0,2.55,87.60237061,2762698.6666666665,2762698.6666666665
2018,Montana,Percent with drugs specified,82.05128205,47,0,2846305.0,2820034.0,26271.0,0.93,91.94104643,2805401.0,2783600.25
2019,Montana,Percent with drugs specified,89.20863309,46,0,2861523.0,2846305.0,15218.0,0.53,93.72135527,2842620.6666666665,2799184.8
2020,Montana,Percent with drugs specified,92.3566879,43,0,3390278.0,2861523.0,528755.0,18.48,94.36298363,3032702.0,2933600.8
2021,Montana,Percent with drugs specified,94.70899471,40,0,3472120.0,3390278.0,81842.0,2.41,95.1865245,3241307.0,3078052.0
2022,Montana,Percent with drugs specified,97.38219895,29,0,3289569.0,3472120.0,-182551.0,-5.26,95.83321909,3383989.0,3171959.0
2023,Montana,Percent with drugs specified,98.91304348,15,0,3101016.0,3289569.0,-188553.0,-5.73,96.02829315,3287568.3333333335,3222901.2
2024,Montana,Percent with drugs specified,97.07602339,34,0,3082466.0,3101016.0,-18550.0,-0.6,96.09923815,3157683.6666666665,3267089.8
2015,Nebraska,Percent with drugs specified,77.23577236,41,0,2718198.0,,,,83.07774167,2718198.0,2718198.0
2016,Nebraska,Percent with drugs specified,67.25663717,47,0,2749864.0,2718198.0,31666.0,1.16,85.43745503,2734031.0,2734031.0
2017,Nebraska,Percent with drugs specified,75.79617834,46,0,2820034.0,2749864.0,70170.0,2.55,87.60237061,2762698.6666666665,2762698.6666666665
2018,Nebraska,Percent with drugs specified,80.0,50,0,2846305.0,2820034.0,26271.0,0.93,91.94104643,2805401.0,2783600.25
2019,Nebraska,Percent with drugs specified,83.56164384,50,0,2861523.0,2846305.0,15218.0,0.53,93.72135527,2842620.6666666665,2799184.8
2020,Nebraska,Percent with drugs specified,88.57142857,48,0,3390278.0,2861523.0,528755.0,18.48,94.36298363,3032702.0,2933600.8
2021,Nebraska,Percent with drugs specified,90.82568807,48,0,3472120.0,3390278.0,81842.0,2.41,95.1865245,3241307.0,3078052.0
2022,Nebraska,Percent with drugs specified,89.23766816,51,0,3289569.0,3472120.0,-182551.0,-5.26,95.83321909,3383989.0,3171959.0
2023,Nebraska,Percent with drugs specified,90.64327485,50,0,3101016.0,3289569.0,-188553.0,-5.73,96.02829315,3287568.3333333335,3222901.2
2024,Nebraska,Percent with drugs specified,88.96551724,52,0,3082466.0,3101016.0,-18550.0,-0.6,96.09923815,3157683.6666666665,3267089.8
2015,Nevada,Percent with drugs specified,96.09022556,16,0,2718198.0,,,,83.07774167,2718198.0,2718198.0
2016,Nevada,Percent with drugs specified,97.45403112,13,0,2749864.0,2718198.0,31666.0,1.16,85.43745503,2734031.0,2734031.0
2017,Nevada,Percent with drugs specified,98.67724868,9,1,2820034.0,2749864.0,70170.0,2.55,87.60237061,2762698.6666666665,2762698.6666666665
2018,Nevada,Percent with drugs specified,98.65047233,10,1,2846305.0,2820034.0,26271.0,0.93,91.94104643,2805401.0,2783600.25
2019,Nevada,Percent with drugs specified,98.87323944,14,0,2861523.0,2846305.0,15218.0,0.53,93.72135527,2842620.6666666665,2799184.8
2020,Nevada,Percent with drugs specified,99.12568306,12,0,3390278.0,2861523.0,528755.0,18.48,94.36298363,3032702.0,2933600.8
2021,Nevada,Percent with drugs specified,99.23002887,9,1,3472120.0,3390278.0,81842.0,2.41,95.1865245,3241307.0,3078052.0
2022,Nevada,Percent with drugs specified,99.2014197,9,1,3289569.0,3472120.0,-182551.0,-5.26,95.83321909,3383989.0,3171959.0
2023,Nevada,Percent with drugs specified,98.57142857,19,0,3101016.0,3289569.0,-188553.0,-5.73,96.02829315,3287568.3333333335,3222901.2
2024,Nevada,Percent with drugs specified,97.8275628,27,0,3082466.0,3101016.0,-18550.0,-0.6,96.09923815,3157683.6666666665,3267089.8
2015,New Hampshire,Percent with drugs specified,99.27710843,5,1,2718198.0,,,,83.07774167,2718198.0,2718198.0
2016,New Hampshire,Percent with drugs specified,99.56331878,3,1,2749864.0,2718198.0,31666.0,1.16,85.43745503,2734031.0,2734031.0
2017,New Hampshire,Percent with drugs specified,98.74476987,8,1,2820034.0,2749864.0,70170.0,2.55,87.60237061,2762698.6666666665,2762698.6666666665
2018,New Hampshire,Percent with drugs specified,98.87892377,8,1,2846305.0,2820034.0,26271.0,0.93,91.94104643,2805401.0,2783600.25
2019,New Hampshire,Percent with drugs specified,99.49367089,7,1,2861523.0,2846305.0,15218.0,0.53,93.72135527,2842620.6666666665,2799184.8
2020,New Hampshire,Percent with drugs specified,99.74554707,6,1,3390278.0,2861523.0,528755.0,18.48,94.36298363,3032702.0,2933600.8
2021,New Hampshire,Percent with drugs specified,99.07621247,12,0,3472120.0,3390278.0,81842.0,2.41,95.1865245,3241307.0,3078052.0
2022,New Hampshire,Percent with drugs specified,99.17355372,11,0,3289569.0,3472120.0,-182551.0,-5.26,95.83321909,3383989.0,3171959.0
2023,New Hampshire,Percent with drugs specified,99.76744186,6,1,3101016.0,3289569.0,-188553.0,-5.73,96.02829315,3287568.3333333335,3222901.2
2024,New Hampshire,Percent with drugs specified,99.29078014,11,0,3082466.0,3101016.0,-18550.0,-0.6,96.09923815,3157683.6666666665,3267089.8
2015,New Jersey,Percent with drugs specified,68.86858749,47,0,2718198.0,,,,83.07774167,2718198.0,2718198.0
2016,New Jersey,Percent with drugs specified,78.13292745,41,0,2749864.0,2718198.0,31666.0,1.16,85.43745503,2734031.0,2734031.0
2017,New Jersey,Percent with drugs specified,82.06791301,41,0,2820034.0,2749864.0,70170.0,2.55,87.60237061,2762698.6666666665,2762698.6666666665
2018,New Jersey,Percent with drugs specified,97.75988799,19,0,2846305.0,2820034.0,26271.0,0.93,91.94104643,2805401.0,2783600.25
2019,New Jersey,Percent with drugs specified,98.44989185,17,0,2861523.0,2846305.0,15218.0,0.53,93.72135527,2842620.6666666665,2799184.8
2020,New Jersey,Percent with drugs specified,98.22506212,17,0,3390278.0,2861523.0,528755.0,18.48,94.36298363,3032702.0,2933600.8
2021,New Jersey,Percent with drugs specified,97.67364573,27,0,3472120.0,3390278.0,81842.0,2.41,95.1865245,3241307.0,3078052.0
2022,New Jersey,Percent with drugs specified,98.23429542,24,0,3289569.0,3472120.0,-182551.0,-5.26,95.83321909,3383989.0,3171959.0
2023,New Jersey,Percent with drugs specified,97.48781402,32,0,3101016.0,3289569.0,-188553.0,-5.73,96.02829315,3287568.3333333335,3222901.2
2024,New Jersey,Percent with drugs specified,96.97590979,35,0,3082466.0,3101016.0,-18550.0,-0.6,96.09923815,3157683.6666666665,3267089.8
2015,New Mexico,Percent with drugs specified,96.57258065,15,0,2718198.0,,,,83.07774167,2718198.0,2718198.0
2016,New Mexico,Percent with drugs specified,98.3805668,11,0,2749864.0,2718198.0,31666.0,1.16,85.43745503,2734031.0,2734031.0
2017,New Mexico,Percent with drugs specified,98.7854251,6,1,2820034.0,2749864.0,70170.0,2.55,87.60237061,2762698.6666666665,2762698.6666666665
2018,New Mexico,Percent with drugs specified,99.04761905,7,1,2846305.0,2820034.0,26271.0,0.93,91.94104643,2805401.0,2783600.25
2019,New Mexico,Percent with drugs specified,98.85057471,15,0,2861523.0,2846305.0,15218.0,0.53,93.72135527,2842620.6666666665,2799184.8
2020,New Mexico,Percent with drugs specified,94.44444444,38,0,3390278.0,2861523.0,528755.0,18.48,94.36298363,3032702.0,2933600.8
2021,New Mexico,Percent with drugs specified,98.65384615,16,0,3472120.0,3390278.0,81842.0,2.41,95.1865245,3241307.0,3078052.0
2022,New Mexico,Percent with drugs specified,98.60973188,18,0,3289569.0,3472120.0,-182551.0,-5.26,95.83321909,3383989.0,3171959.0
2023,New Mexico,Percent with drugs specified,97.98792757,25,0,3101016.0,3289569.0,-188553.0,-5.73,96.02829315,3287568.3333333335,3222901.2
2024,New Mexico,Percent with drugs specified,98.46938776,20,0,3082466.0,3101016.0,-18550.0,-0.6,96.09923815,3157683.6666666665,3267089.8
2015,New York,Percent with drugs specified,95.44950055,18,0,2718198.0,,,,83.07774167,2718198.0,2718198.0
2016,New York,Percent with drugs specified,96.79715302,16,0,2749864.0,2718198.0,31666.0,1.16,85.43745503,2734031.0,2734031.0
2017,New York,Percent with drugs specified,96.76759411,22,0,2820034.0,2749864.0,70170.0,2.55,87.60237061,2762698.6666666665,2762698.6666666665
2018,New York,Percent with drugs specified,97.54025045,22,0,2846305.0,2820034.0,26271.0,0.93,91.94104643,2805401.0,2783600.25
2019,New York,Percent with drugs specified,97.02780441,28,0,2861523.0,2846305.0,15218.0,0.53,93.72135527,2842620.6666666665,2799184.8
2020,New York,Percent with drugs specified,97.91231733,23,0,3390278.0,2861523.0,528755.0,18.48,94.36298363,3032702.0,2933600.8
2021,New York,Percent with drugs specified,97.44479495,29,0,3472120.0,3390278.0,81842.0,2.41,95.1865245,3241307.0,3078052.0
2022,New York,Percent with drugs specified,97.64775066,26,0,3289569.0,3472120.0,-182551.0,-5.26,95.83321909,3383989.0,3171959.0
2023,New York,Percent with drugs specified,98.32746479,21,0,3101016.0,3289569.0,-188553.0,-5.73,96.02829315,3287568.3333333335,3222901.2
2024,New York,Percent with drugs specified,98.36909871,21,0,3082466.0,3101016.0,-18550.0,-0.6,96.09923815,3157683.6666666665,3267089.8
2015,New York City,Percent with drugs specified,98.22732013,9,1,2718198.0,,,,83.07774167,2718198.0,2718198.0
2016,New York City,Percent with drugs specified,99.36797753,4,1,2749864.0,2718198.0,31666.0,1.16,85.43745503,2734031.0,2734031.0
2017,New York City,Percent with drugs specified,99.79906229,3,1,2820034.0,2749864.0,70170.0,2.55,87.60237061,2762698.6666666665,2762698.6666666665
2018,New York City,Percent with drugs specified,99.52766532,4,1,2846305.0,2820034.0,26271.0,0.93,91.94104643,2805401.0,2783600.25
2019,New York City,Percent with drugs specified,99.54780362,4,1,2861523.0,2846305.0,15218.0,0.53,93.72135527,2842620.6666666665,2799184.8
2020,New York City,Percent with drugs specified,99.29610511,9,1,3390278.0,2861523.0,528755.0,18.48,94.36298363,3032702.0,2933600.8
2021,New York City,Percent with drugs specified,99.31531532,7,1,3472120.0,3390278.0,81842.0,2.41,95.1865245,3241307.0,3078052.0
2022,New York City,Percent with drugs specified,99.64990452,7,1,3289569.0,3472120.0,-182551.0,-5.26,95.83321909,3383989.0,3171959.0
2023,New York City,Percent with drugs specified,99.77499196,5,1,3101016.0,3289569.0,-188553.0,-5.73,96.02829315,3287568.3333333335,3222901.2
2024,New York City,Percent with drugs specified,99.77817214,4,1,3082466.0,3101016.0,-18550.0,-0.6,96.09923815,3157683.6666666665,3267089.8
2015,North Carolina,Percent with drugs specified,93.2986337,21,0,2718198.0,,,,83.07774167,2718198.0,2718198.0
2016,North Carolina,Percent with drugs specified,97.04816157,15,0,2749864.0,2718198.0,31666.0,1.16,85.43745503,2734031.0,2734031.0
2017,North Carolina,Percent with drugs specified,97.08737864,20,0,2820034.0,2749864.0,70170.0,2.55,87.60237061,2762698.6666666665,2762698.6666666665
2018,North Carolina,Percent with drugs specified,97.32858415,23,0,2846305.0,2820034.0,26271.0,0.93,91.94104643,2805401.0,2783600.25
