Year,State Name,Indicator,Total Deaths,Status
2018,Vermont,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",110.0,Final
2018,Vermont,Number of Deaths,5782.0,Final
2018,Vermont,Number of Drug Overdose Deaths,144.0,Final
2018,Vermont,"Opioids (T40.0-T40.4,T40.6)",116.0,Final
2018,Vermont,Percent with drugs specified,98.61111111,Final
2018,Vermont,Psychostimulants with abuse potential (T43.6),,Final
2018,Vermont,"Synthetic opioids, excl. methadone (T40.4)",96.0,Final
2019,Vermont,Cocaine (T40.5),49.0,Final
2019,Vermont,Heroin (T40.1),38.0,Final
2019,Vermont,Methadone (T40.3),,Final
2019,Vermont,Natural & semi-synthetic opioids (T40.2),21.0,Final
2019,Vermont,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28.0,Final
2019,Vermont,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",99.0,Final
2019,Vermont,Number of Deaths,5656.0,Final
2019,Vermont,Number of Drug Overdose Deaths,118.0,Final
2019,Vermont,"Opioids (T40.0-T40.4,T40.6)",102.0,Final
2019,Vermont,Percent with drugs specified,99.15254237,Final
2019,Vermont,Psychostimulants with abuse potential (T43.6),,Final
2019,Vermont,"Synthetic opioids, excl. methadone (T40.4)",88.0,Final
2020,Vermont,Cocaine (T40.5),68.0,Final
2020,Vermont,Heroin (T40.1),41.0,Final
2020,Vermont,Methadone (T40.3),13.0,Final
2020,Vermont,Natural & semi-synthetic opioids (T40.2),28.0,Final
2020,Vermont,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",38.0,Final
2020,Vermont,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",151.0,Final
2020,Vermont,Number of Deaths,6177.0,Final
2020,Vermont,Number of Drug Overdose Deaths,186.0,Final
2020,Vermont,"Opioids (T40.0-T40.4,T40.6)",154.0,Final
2020,Vermont,Percent with drugs specified,100.0,Final
2020,Vermont,Psychostimulants with abuse potential (T43.6),19.0,Final
2020,Vermont,"Synthetic opioids, excl. methadone (T40.4)",133.0,Final
2021,Vermont,Cocaine (T40.5),108.0,Final
2021,Vermont,Heroin (T40.1),27.0,Final
2021,Vermont,Methadone (T40.3),17.0,Final
2021,Vermont,Natural & semi-synthetic opioids (T40.2),31.0,Final
2021,Vermont,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",47.0,Final
2021,Vermont,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",221.0,Final
2021,Vermont,Number of Deaths,6648.0,Final
2021,Vermont,Number of Drug Overdose Deaths,251.0,Final
2021,Vermont,"Opioids (T40.0-T40.4,T40.6)",221.0,Final
2021,Vermont,Percent with drugs specified,100.0,Final
2021,Vermont,Psychostimulants with abuse potential (T43.6),31.0,Final
2021,Vermont,"Synthetic opioids, excl. methadone (T40.4)",207.0,Final
2022,Vermont,Cocaine (T40.5),105.0,Final
2022,Vermont,Heroin (T40.1),23.0,Final
2022,Vermont,Methadone (T40.3),25.0,Final
2022,Vermont,Natural & semi-synthetic opioids (T40.2),24.0,Final
2022,Vermont,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",47.0,Final
2022,Vermont,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",231.0,Final
2022,Vermont,Number of Deaths,6685.0,Final
2022,Vermont,Number of Drug Overdose Deaths,266.0,Final
2022,Vermont,"Opioids (T40.0-T40.4,T40.6)",232.0,Final
2022,Vermont,Percent with drugs specified,100.0,Final
2022,Vermont,Psychostimulants with abuse potential (T43.6),26.0,Final
2022,Vermont,"Synthetic opioids, excl. methadone (T40.4)",218.0,Final
2023,Vermont,Cocaine (T40.5),123.0,Final
2023,Vermont,Heroin (T40.1),11.0,Final
2023,Vermont,Methadone (T40.3),16.0,Final
2023,Vermont,Natural & semi-synthetic opioids (T40.2),16.0,Final
2023,Vermont,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",32.0,Final
2023,Vermont,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",221.0,Final
2023,Vermont,Number of Deaths,6465.0,Final
2023,Vermont,Number of Drug Overdose Deaths,246.0,Final
2023,Vermont,"Opioids (T40.0-T40.4,T40.6)",221.0,Final
2023,Vermont,Percent with drugs specified,100.0,Final
2023,Vermont,Psychostimulants with abuse potential (T43.6),23.0,Final
2023,Vermont,"Synthetic opioids, excl. methadone (T40.4)",211.0,Final
2024,Vermont,Cocaine (T40.5),107.0,Final
2024,Vermont,Heroin (T40.1),,Final
2024,Vermont,Methadone (T40.3),20.0,Final
2024,Vermont,Natural & semi-synthetic opioids (T40.2),15.0,Final
2024,Vermont,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",32.0,Final
2024,Vermont,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",175.0,Final
2024,Vermont,Number of Deaths,6363.0,Final
2024,Vermont,Number of Drug Overdose Deaths,205.0,Final
2024,Vermont,"Opioids (T40.0-T40.4,T40.6)",175.0,Final
2024,Vermont,Percent with drugs specified,99.51219512,Final
2024,Vermont,Psychostimulants with abuse potential (T43.6),22.0,Final
2024,Vermont,"Synthetic opioids, excl. methadone (T40.4)",165.0,Final
2025,Vermont,Cocaine (T40.5),89.0,Provisional
2025,Vermont,Heroin (T40.1),,Provisional
2025,Vermont,Methadone (T40.3),22.0,Provisional
2025,Vermont,Natural & semi-synthetic opioids (T40.2),16.0,Provisional
2025,Vermont,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",35.0,Provisional
2025,Vermont,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",151.0,Provisional
2025,Vermont,Number of Deaths,6367.0,Provisional
2025,Vermont,Number of Drug Overdose Deaths,180.0,Provisional
2025,Vermont,"Opioids (T40.0-T40.4,T40.6)",151.0,Provisional
2025,Vermont,Percent with drugs specified,98.33333333,Provisional
2025,Vermont,Psychostimulants with abuse potential (T43.6),19.0,Provisional
2025,Vermont,"Synthetic opioids, excl. methadone (T40.4)",138.0,Provisional
2015,Virginia,Cocaine (T40.5),157.0,Final
2015,Virginia,Heroin (T40.1),338.0,Final
2015,Virginia,Methadone (T40.3),69.0,Final
2015,Virginia,Natural & semi-synthetic opioids (T40.2),274.0,Final
2015,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",321.0,Final
2015,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",539.0,Final
2015,Virginia,Number of Deaths,64760.0,Final
2015,Virginia,Number of Drug Overdose Deaths,1002.0,Final
2015,Virginia,"Opioids (T40.0-T40.4,T40.6)",802.0,Final
2015,Virginia,Percent with drugs specified,98.20359281,Final
2015,Virginia,Psychostimulants with abuse potential (T43.6),45.0,Final
2015,Virginia,"Synthetic opioids, excl. methadone (T40.4)",261.0,Final
2016,Virginia,Cocaine (T40.5),257.0,Final
2016,Virginia,Heroin (T40.1),439.0,Final
2016,Virginia,Methadone (T40.3),77.0,Final
2016,Virginia,Natural & semi-synthetic opioids (T40.2),342.0,Final
2016,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",399.0,Final
2016,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",919.0,Final
2016,Virginia,Number of Deaths,65580.0,Final
2016,Virginia,Number of Drug Overdose Deaths,1356.0,Final
2016,Virginia,"Opioids (T40.0-T40.4,T40.6)",1117.0,Final
2016,Virginia,Percent with drugs specified,98.96755162,Final
2016,Virginia,Psychostimulants with abuse potential (T43.6),68.0,Final
2016,Virginia,"Synthetic opioids, excl. methadone (T40.4)",650.0,Final
2017,Virginia,Cocaine (T40.5),343.0,Final
2017,Virginia,Heroin (T40.1),539.0,Final
2017,Virginia,Methadone (T40.3),79.0,Final
2017,Virginia,Natural & semi-synthetic opioids (T40.2),334.0,Final
2017,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",399.0,Final
2017,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1031.0,Final
2017,Virginia,Number of Deaths,67731.0,Final
2017,Virginia,Number of Drug Overdose Deaths,1455.0,Final
2017,Virginia,"Opioids (T40.0-T40.4,T40.6)",1198.0,Final
2017,Virginia,Percent with drugs specified,98.48797251,Final
2017,Virginia,Psychostimulants with abuse potential (T43.6),101.0,Final
2017,Virginia,"Synthetic opioids, excl. methadone (T40.4)",797.0,Final
2018,Virginia,Cocaine (T40.5),393.0,Final
2018,Virginia,Heroin (T40.1),551.0,Final
2018,Virginia,Methadone (T40.3),96.0,Final
2018,Virginia,Natural & semi-synthetic opioids (T40.2),254.0,Final
2018,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",329.0,Final
2018,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1053.0,Final
2018,Virginia,Number of Deaths,68449.0,Final
2018,Virginia,Number of Drug Overdose Deaths,1434.0,Final
2018,Virginia,"Opioids (T40.0-T40.4,T40.6)",1193.0,Final
2018,Virginia,Percent with drugs specified,99.44211994,Final
2018,Virginia,Psychostimulants with abuse potential (T43.6),133.0,Final
2018,Virginia,"Synthetic opioids, excl. methadone (T40.4)",845.0,Final
2019,Virginia,Cocaine (T40.5),414.0,Final
2019,Virginia,Heroin (T40.1),537.0,Final
2019,Virginia,Methadone (T40.3),79.0,Final
2019,Virginia,Natural & semi-synthetic opioids (T40.2),251.0,Final
2019,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",312.0,Final
2019,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1145.0,Final
2019,Virginia,Number of Deaths,69429.0,Final
2019,Virginia,Number of Drug Overdose Deaths,1538.0,Final
2019,Virginia,"Opioids (T40.0-T40.4,T40.6)",1252.0,Final
2019,Virginia,Percent with drugs specified,99.02470741,Final
2019,Virginia,Psychostimulants with abuse potential (T43.6),208.0,Final
2019,Virginia,"Synthetic opioids, excl. methadone (T40.4)",970.0,Final
2020,Virginia,Cocaine (T40.5),541.0,Final
2020,Virginia,Heroin (T40.1),503.0,Final
2020,Virginia,Methadone (T40.3),89.0,Final
2020,Virginia,Natural & semi-synthetic opioids (T40.2),277.0,Final
2020,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",352.0,Final
2020,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1813.0,Final
2020,Virginia,Number of Deaths,79510.0,Final
2020,Virginia,Number of Drug Overdose Deaths,2185.0,Final
2020,Virginia,"Opioids (T40.0-T40.4,T40.6)",1863.0,Final
2020,Virginia,Percent with drugs specified,98.81006865,Final
2020,Virginia,Psychostimulants with abuse potential (T43.6),405.0,Final
2020,Virginia,"Synthetic opioids, excl. methadone (T40.4)",1640.0,Final
2021,Virginia,Cocaine (T40.5),746.0,Final
2021,Virginia,Heroin (T40.1),407.0,Final
2021,Virginia,Methadone (T40.3),103.0,Final
2021,Virginia,Natural & semi-synthetic opioids (T40.2),278.0,Final
2021,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",357.0,Final
2021,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2181.0,Final
2021,Virginia,Number of Deaths,85049.0,Final
2021,Virginia,Number of Drug Overdose Deaths,2603.0,Final
2021,Virginia,"Opioids (T40.0-T40.4,T40.6)",2208.0,Final
2021,Virginia,Percent with drugs specified,99.00115252,Final
2021,Virginia,Psychostimulants with abuse potential (T43.6),566.0,Final
2021,Virginia,"Synthetic opioids, excl. methadone (T40.4)",2047.0,Final
2022,Virginia,Cocaine (T40.5),890.0,Final
2022,Virginia,Heroin (T40.1),246.0,Final
2022,Virginia,Methadone (T40.3),74.0,Final
2022,Virginia,Natural & semi-synthetic opioids (T40.2),221.0,Final
2022,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",288.0,Final
2022,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2082.0,Final
2022,Virginia,Number of Deaths,82268.0,Final
2022,Virginia,Number of Drug Overdose Deaths,2491.0,Final
2022,Virginia,"Opioids (T40.0-T40.4,T40.6)",2108.0,Final
2022,Virginia,Percent with drugs specified,98.99638699,Final
2022,Virginia,Psychostimulants with abuse potential (T43.6),571.0,Final
2022,Virginia,"Synthetic opioids, excl. methadone (T40.4)",1972.0,Final
2023,Virginia,Cocaine (T40.5),987.0,Final
2023,Virginia,Heroin (T40.1),150.0,Final
2023,Virginia,Methadone (T40.3),89.0,Final
2023,Virginia,Natural & semi-synthetic opioids (T40.2),158.0,Final
2023,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",237.0,Final
2023,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2037.0,Final
2023,Virginia,Number of Deaths,77511.0,Final
2023,Virginia,Number of Drug Overdose Deaths,2452.0,Final
2023,Virginia,"Opioids (T40.0-T40.4,T40.6)",2054.0,Final
2023,Virginia,Percent with drugs specified,98.93964111,Final
2023,Virginia,Psychostimulants with abuse potential (T43.6),535.0,Final
2023,Virginia,"Synthetic opioids, excl. methadone (T40.4)",1926.0,Final
2024,Virginia,Cocaine (T40.5),592.0,Final
2024,Virginia,Heroin (T40.1),109.0,Final
2024,Virginia,Methadone (T40.3),71.0,Final
2024,Virginia,Natural & semi-synthetic opioids (T40.2),131.0,Final
2024,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",193.0,Final
2024,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1167.0,Final
2024,Virginia,Number of Deaths,76886.0,Final
2024,Virginia,Number of Drug Overdose Deaths,1547.0,Final
2024,Virginia,"Opioids (T40.0-T40.4,T40.6)",1175.0,Final
2024,Virginia,Percent with drugs specified,98.70717518,Final
2024,Virginia,Psychostimulants with abuse potential (T43.6),370.0,Final
2024,Virginia,"Synthetic opioids, excl. methadone (T40.4)",1064.0,Final
2025,Virginia,Cocaine (T40.5),459.0,Provisional
2025,Virginia,Heroin (T40.1),83.0,Provisional
2025,Virginia,Methadone (T40.3),60.0,Provisional
2025,Virginia,Natural & semi-synthetic opioids (T40.2),115.0,Provisional
2025,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",167.0,Provisional
2025,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",865.0,Provisional
2025,Virginia,Number of Deaths,77384.0,Provisional
2025,Virginia,Number of Drug Overdose Deaths,1211.0,Provisional
2025,Virginia,"Opioids (T40.0-T40.4,T40.6)",872.0,Provisional
2025,Virginia,Percent with drugs specified,98.43104872,Provisional
2025,Virginia,Psychostimulants with abuse potential (T43.6),276.0,Provisional
2025,Virginia,"Synthetic opioids, excl. methadone (T40.4)",766.0,Provisional
2015,Washington,Cocaine (T40.5),82.0,Final
2015,Washington,Heroin (T40.1),306.0,Final
2015,Washington,Methadone (T40.3),115.0,Final
2015,Washington,Natural & semi-synthetic opioids (T40.2),264.0,Final
2015,Washington,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",360.0,Final
2015,Washington,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",406.0,Final
2015,Washington,Number of Deaths,54629.0,Final
2015,Washington,Number of Drug Overdose Deaths,1109.0,Final
2015,Washington,"Opioids (T40.0-T40.4,T40.6)",702.0,Final
2015,Washington,Percent with drugs specified,94.67989179,Final
2015,Washington,Psychostimulants with abuse potential (T43.6),311.0,Final
2015,Washington,"Synthetic opioids, excl. methadone (T40.4)",65.0,Final
2016,Washington,Cocaine (T40.5),83.0,Final
2016,Washington,Heroin (T40.1),294.0,Final
2016,Washington,Methadone (T40.3),129.0,Final
2016,Washington,Natural & semi-synthetic opioids (T40.2),293.0,Final
2016,Washington,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",395.0,Final
2016,Washington,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",459.0,Final
2016,Washington,Number of Deaths,54767.0,Final
2016,Washington,Number of Drug Overdose Deaths,1117.0,Final
2016,Washington,"Opioids (T40.0-T40.4,T40.6)",721.0,Final
2016,Washington,Percent with drugs specified,93.64368845,Final
2016,Washington,Psychostimulants with abuse potential (T43.6),335.0,Final
2016,Washington,"Synthetic opioids, excl. methadone (T40.4)",94.0,Final
2017,Washington,Cocaine (T40.5),108.0,Final
2017,Washington,Heroin (T40.1),317.0,Final
2017,Washington,Methadone (T40.3),123.0,Final
2017,Washington,Natural & semi-synthetic opioids (T40.2),248.0,Final
2017,Washington,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",344.0,Final
2017,Washington,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",451.0,Final
2017,Washington,Number of Deaths,56980.0,Final
2017,Washington,Number of Drug Overdose Deaths,1168.0,Final
2017,Washington,"Opioids (T40.0-T40.4,T40.6)",744.0,Final
2017,Washington,Percent with drugs specified,94.8630137,Final
2017,Washington,Psychostimulants with abuse potential (T43.6),397.0,Final
2017,Washington,"Synthetic opioids, excl. methadone (T40.4)",136.0,Final
2018,Washington,Cocaine (T40.5),126.0,Final
2018,Washington,Heroin (T40.1),328.0,Final
2018,Washington,Methadone (T40.3),92.0,Final
2018,Washington,Natural & semi-synthetic opioids (T40.2),209.0,Final
2018,Washington,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",293.0,Final
2018,Washington,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",460.0,Final
2018,Washington,Number of Deaths,56919.0,Final
2018,Washington,Number of Drug Overdose Deaths,1163.0,Final
2018,Washington,"Opioids (T40.0-T40.4,T40.6)",732.0,Final
2018,Washington,Percent with drugs specified,96.81857266,Final
2018,Washington,Psychostimulants with abuse potential (T43.6),473.0,Final
2018,Washington,"Synthetic opioids, excl. methadone (T40.4)",219.0,Final
2019,Washington,Cocaine (T40.5),133.0,Final
2019,Washington,Heroin (T40.1),344.0,Final
2019,Washington,Methadone (T40.3),73.0,Final
2019,Washington,Natural & semi-synthetic opioids (T40.2),198.0,Final
2019,Washington,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",262.0,Final
2019,Washington,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",530.0,Final
2019,Washington,Number of Deaths,58220.0,Final
2019,Washington,Number of Drug Overdose Deaths,1251.0,Final
2019,Washington,"Opioids (T40.0-T40.4,T40.6)",815.0,Final
